45.43
47.43
46.43
44.43
45.43
45.43
46.43
44.43
46.43
47.43
44.43
47.43
44.43
47.43
46.43
44.43
46.43
47.43
45.43
46.43
47.43
46.43
45.43
45.43
46.43
44.43
46.43
44.43
46.43
47.43
44.43
47.43
46.43
47.43
44.43
47.43
44.43
44.43
44.43
44.43
46.43
46.43
47.43
44.43
47.43
46.43
47.43
47.43
44.43
47.43
46.43
44.43
45.43
44.43
44.43
46.94
46.45
46.45
46.45
43.45
44.45
45.48
42.5
43.52
38.57
37.1
35.15
35.68
35.7
33.24
29.77
29.79
30.81
29.33
30.33
26.84
29.35
27.35
28.35
29.35
28.35
26.37
27.39
23.93
22.46
22.99
19.51
21.02
22.02
22.02
19.02
19.02
21.02
21.02
22.02
20.02
20.02
21.02
21.02
22.02
19.02
22.02
19.02
20.02
22.02
21.02
20.02
20.02
19.02
21.02
19.02
22.02
21.02
19.02
21.02
21.02
19.02
22.99
20.99
23.48
20.48
20.48
23.48
21.97
22.95
25.42
25.88
25.86
28.84
32.28
30.26
32.21
33.68
34.66
38.63
39.08
40.52
46.94
48.88
49.81
54.76
52.25
54.25
52.25
52.25
52.25
52.25
54.25
52.25
53.25
53.25
55.25
55.25
55.25
54.25
55.25
53.25
54.25
52.25
54.25
52.25
53.25
54.25
52.25
55.25
52.25
53.25
55.25
53.25
54.25
52.25
55.25
53.25
55.25
54.25
55.25
54.76
53.27
52.27
53.27
53.27
53.27
49.81
48.83
47.85
46.9
47.92
43.45
43.99
41.52
40.06
39.59
37.61
35.68
32.26
26.84
24.9
20.48
19.55
15.62
15.64
13.15
16.15
15.15
16.15
14.15
14.15
13.15
15.15
13.15
16.15
14.15
16.15
13.15
14.15
13.15
13.15
15.15
13.15
13.15
16.15
15.15
16.15
13.15
16.15
16.15
13.15
14.15
16.15
14.15
15.15
14.15
13.15
14.15
13.15
14.15
14.15
14.15
16.15
16.15
16.15
15.15
15.15
13.15
15.15
14.15
16.15
15.15
13.15
14.15
15.15
13.15
13.15
15.15
14.15
13.15
13.15
13.15
16.15
15.15
13.15
16.15
15.15
14.15
13.15
16.15
13.15
13.15
13.15
15.15
15.15
13.15
14.15
13.15
13.15
16.15
13.15
16.15
16.15
13.15
14.15
14.15
14.15
15.15
14.15
14.15
